1.8154 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
140.7754 	DATA 	Keypress: equal
142.2754 	DATA 	Keypress: equal
143.7755 	DATA 	Keypress: equal
145.2755 	DATA 	Keypress: equal
146.7801 	DATA 	Keypress: equal
148.2801 	DATA 	Keypress: equal
149.0665 	DATA 	Keypress: space
149.2187 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stimsday2details/C38.png')])
149.2413 	EXP 	cueImage: autoDraw = False
149.2413 	EXP 	text: autoDraw = False
149.2413 	EXP 	cueImage: image = 'stimsday2details/C38.png'
149.2413 	EXP 	cueImage: autoDraw = True
149.2413 	EXP 	text: autoDraw = True
149.7800 	DATA 	Keypress: equal
151.2758 	DATA 	Keypress: equal
152.7757 	DATA 	Keypress: equal
154.2755 	DATA 	Keypress: equal
155.7755 	DATA 	Keypress: equal
157.2754 	DATA 	Keypress: equal
158.7801 	DATA 	Keypress: equal
160.2757 	DATA 	Keypress: equal
161.7757 	DATA 	Keypress: equal
163.2756 	DATA 	Keypress: equal
164.7755 	DATA 	Keypress: equal
166.2756 	DATA 	Keypress: equal
167.7789 	DATA 	Keypress: equal
169.2789 	DATA 	Keypress: equal
170.7842 	DATA 	Keypress: equal
172.2835 	DATA 	Keypress: equal
173.7839 	DATA 	Keypress: equal
175.2843 	DATA 	Keypress: equal
176.7755 	DATA 	Keypress: equal
177.0747 	DATA 	Keypress: space
177.2254 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C1.png')])
177.2564 	EXP 	cueImage: autoDraw = False
177.2564 	EXP 	text: autoDraw = False
177.2564 	EXP 	cueImage: image = 'stimsday2details/C1.png'
177.2564 	EXP 	cueImage: autoDraw = True
177.2564 	EXP 	text: autoDraw = True
178.2747 	DATA 	Keypress: equal
179.7760 	DATA 	Keypress: equal
181.2745 	DATA 	Keypress: equal
182.7751 	DATA 	Keypress: equal
184.2744 	DATA 	Keypress: equal
185.7742 	DATA 	Keypress: equal
187.2744 	DATA 	Keypress: equal
188.7744 	DATA 	Keypress: equal
190.2747 	DATA 	Keypress: equal
191.7794 	DATA 	Keypress: equal
193.2786 	DATA 	Keypress: equal
194.7789 	DATA 	Keypress: equal
196.2782 	DATA 	Keypress: equal
197.7740 	DATA 	Keypress: equal
199.2755 	DATA 	Keypress: equal
200.7835 	DATA 	Keypress: equal
202.2836 	DATA 	Keypress: equal
203.7830 	DATA 	Keypress: equal
204.0352 	DATA 	Keypress: space
204.1915 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C28.png')])
204.2113 	EXP 	cueImage: autoDraw = False
204.2113 	EXP 	text: autoDraw = False
204.2113 	EXP 	cueImage: image = 'stimsday2details/C28.png'
204.2113 	EXP 	cueImage: autoDraw = True
204.2113 	EXP 	text: autoDraw = True
205.2787 	DATA 	Keypress: equal
206.7796 	DATA 	Keypress: equal
208.2791 	DATA 	Keypress: equal
209.7790 	DATA 	Keypress: equal
211.2783 	DATA 	Keypress: equal
212.7788 	DATA 	Keypress: equal
214.2784 	DATA 	Keypress: equal
215.7745 	DATA 	Keypress: equal
217.2745 	DATA 	Keypress: equal
218.7795 	DATA 	Keypress: equal
220.2746 	DATA 	Keypress: equal
221.7749 	DATA 	Keypress: equal
223.2746 	DATA 	Keypress: equal
224.7779 	DATA 	Keypress: equal
226.2790 	DATA 	Keypress: equal
227.4660 	DATA 	Keypress: space
227.6096 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C29.png')])
227.6276 	EXP 	cueImage: autoDraw = False
227.6276 	EXP 	text: autoDraw = False
227.6276 	EXP 	cueImage: image = 'stimsday2details/C29.png'
227.6276 	EXP 	cueImage: autoDraw = True
227.6276 	EXP 	text: autoDraw = True
227.7792 	DATA 	Keypress: equal
229.2831 	DATA 	Keypress: equal
230.7747 	DATA 	Keypress: equal
232.2742 	DATA 	Keypress: equal
233.7750 	DATA 	Keypress: equal
235.2746 	DATA 	Keypress: equal
236.7737 	DATA 	Keypress: equal
238.2749 	DATA 	Keypress: equal
239.7749 	DATA 	Keypress: equal
241.2743 	DATA 	Keypress: equal
242.7750 	DATA 	Keypress: equal
244.2794 	DATA 	Keypress: equal
245.7735 	DATA 	Keypress: equal
247.2735 	DATA 	Keypress: equal
248.7736 	DATA 	Keypress: equal
250.2735 	DATA 	Keypress: equal
251.7736 	DATA 	Keypress: equal
253.2736 	DATA 	Keypress: equal
254.7784 	DATA 	Keypress: equal
256.2775 	DATA 	Keypress: equal
257.7734 	DATA 	Keypress: equal
259.2743 	DATA 	Keypress: equal
260.7738 	DATA 	Keypress: equal
262.2734 	DATA 	Keypress: equal
263.7744 	DATA 	Keypress: equal
265.2746 	DATA 	Keypress: equal
266.7732 	DATA 	Keypress: equal
268.2742 	DATA 	Keypress: equal
269.7746 	DATA 	Keypress: equal
271.2835 	DATA 	Keypress: equal
272.7828 	DATA 	Keypress: equal
274.2829 	DATA 	Keypress: equal
275.7782 	DATA 	Keypress: equal
277.2785 	DATA 	Keypress: equal
278.7733 	DATA 	Keypress: equal
280.2775 	DATA 	Keypress: equal
281.7778 	DATA 	Keypress: equal
283.2731 	DATA 	Keypress: equal
284.7739 	DATA 	Keypress: equal
286.2732 	DATA 	Keypress: equal
286.7107 	DATA 	Keypress: space
286.8529 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C34.png')])
286.8723 	EXP 	cueImage: autoDraw = False
286.8723 	EXP 	text: autoDraw = False
286.8723 	EXP 	cueImage: image = 'stimsday2details/C34.png'
286.8723 	EXP 	cueImage: autoDraw = True
286.8723 	EXP 	text: autoDraw = True
287.7770 	DATA 	Keypress: equal
289.2784 	DATA 	Keypress: equal
290.7776 	DATA 	Keypress: equal
292.2769 	DATA 	Keypress: equal
293.7783 	DATA 	Keypress: equal
295.2785 	DATA 	Keypress: equal
296.7780 	DATA 	Keypress: equal
298.2776 	DATA 	Keypress: equal
299.7740 	DATA 	Keypress: equal
301.2730 	DATA 	Keypress: equal
302.7742 	DATA 	Keypress: equal
304.2738 	DATA 	Keypress: equal
305.7739 	DATA 	Keypress: equal
307.2727 	DATA 	Keypress: equal
308.7731 	DATA 	Keypress: equal
310.2741 	DATA 	Keypress: equal
310.5626 	DATA 	Keypress: space
310.7108 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C6.png')])
310.7385 	EXP 	cueImage: autoDraw = False
310.7385 	EXP 	text: autoDraw = False
310.7385 	EXP 	cueImage: image = 'stimsday2details/C6.png'
310.7385 	EXP 	cueImage: autoDraw = True
310.7385 	EXP 	text: autoDraw = True
311.7731 	DATA 	Keypress: equal
313.2731 	DATA 	Keypress: equal
314.7742 	DATA 	Keypress: equal
316.2655 	DATA 	Keypress: equal
317.7636 	DATA 	Keypress: equal
319.2780 	DATA 	Keypress: equal
320.7637 	DATA 	Keypress: equal
322.2727 	DATA 	Keypress: equal
323.7737 	DATA 	Keypress: equal
325.2725 	DATA 	Keypress: equal
326.7725 	DATA 	Keypress: equal
328.2726 	DATA 	Keypress: equal
329.7775 	DATA 	Keypress: equal
331.2727 	DATA 	Keypress: equal
332.7724 	DATA 	Keypress: equal
334.2768 	DATA 	Keypress: equal
335.7780 	DATA 	Keypress: equal
337.2774 	DATA 	Keypress: equal
338.7734 	DATA 	Keypress: equal
340.2730 	DATA 	Keypress: equal
341.7724 	DATA 	Keypress: equal
343.2736 	DATA 	Keypress: equal
344.7732 	DATA 	Keypress: equal
345.0436 	DATA 	Keypress: space
345.1858 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C20.png')])
345.2050 	EXP 	cueImage: autoDraw = False
345.2050 	EXP 	text: autoDraw = False
345.2050 	EXP 	cueImage: image = 'stimsday2details/C20.png'
345.2050 	EXP 	cueImage: autoDraw = True
345.2050 	EXP 	text: autoDraw = True
346.2773 	DATA 	Keypress: equal
347.7724 	DATA 	Keypress: equal
349.2733 	DATA 	Keypress: equal
350.7732 	DATA 	Keypress: equal
352.2767 	DATA 	Keypress: equal
353.7771 	DATA 	Keypress: equal
355.2764 	DATA 	Keypress: equal
356.7626 	DATA 	Keypress: equal
358.2628 	DATA 	Keypress: equal
359.7615 	DATA 	Keypress: equal
361.2772 	DATA 	Keypress: equal
362.7773 	DATA 	Keypress: equal
364.2766 	DATA 	Keypress: equal
365.7769 	DATA 	Keypress: equal
367.2765 	DATA 	Keypress: equal
368.7766 	DATA 	Keypress: equal
370.2769 	DATA 	Keypress: equal
371.7718 	DATA 	Keypress: equal
373.2617 	DATA 	Keypress: equal
374.7718 	DATA 	Keypress: equal
376.2720 	DATA 	Keypress: equal
377.7618 	DATA 	Keypress: equal
379.2763 	DATA 	Keypress: equal
380.7721 	DATA 	Keypress: equal
382.2719 	DATA 	Keypress: equal
383.7612 	DATA 	Keypress: equal
385.2610 	DATA 	Keypress: equal
386.7609 	DATA 	Keypress: equal
388.2717 	DATA 	Keypress: equal
389.7609 	DATA 	Keypress: equal
391.2629 	DATA 	Keypress: equal
392.7611 	DATA 	Keypress: equal
394.2612 	DATA 	Keypress: equal
395.7769 	DATA 	Keypress: equal
397.2717 	DATA 	Keypress: equal
398.7615 	DATA 	Keypress: equal
400.2610 	DATA 	Keypress: equal
401.7638 	DATA 	Keypress: equal
403.2644 	DATA 	Keypress: equal
404.7635 	DATA 	Keypress: equal
406.2758 	DATA 	Keypress: equal
407.7715 	DATA 	Keypress: equal
409.2758 	DATA 	Keypress: equal
410.7764 	DATA 	Keypress: equal
412.2764 	DATA 	Keypress: equal
413.7757 	DATA 	Keypress: equal
415.2727 	DATA 	Keypress: equal
416.7713 	DATA 	Keypress: equal
418.2713 	DATA 	Keypress: equal
419.7724 	DATA 	Keypress: equal
421.2717 	DATA 	Keypress: equal
422.7607 	DATA 	Keypress: equal
424.2763 	DATA 	Keypress: equal
425.7607 	DATA 	Keypress: equal
427.2599 	DATA 	Keypress: equal
428.5880 	DATA 	Keypress: space
428.7264 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C19.png')])
428.7419 	EXP 	cueImage: autoDraw = False
428.7419 	EXP 	text: autoDraw = False
428.7419 	EXP 	cueImage: image = 'stimsday2details/C19.png'
428.7419 	EXP 	cueImage: autoDraw = True
428.7419 	EXP 	text: autoDraw = True
428.7773 	DATA 	Keypress: equal
430.2606 	DATA 	Keypress: equal
431.7605 	DATA 	Keypress: equal
433.2600 	DATA 	Keypress: equal
434.7591 	DATA 	Keypress: equal
436.2592 	DATA 	Keypress: equal
437.7755 	DATA 	Keypress: equal
439.2592 	DATA 	Keypress: equal
440.7764 	DATA 	Keypress: equal
442.2641 	DATA 	Keypress: equal
443.7644 	DATA 	Keypress: equal
445.2636 	DATA 	Keypress: equal
446.7760 	DATA 	Keypress: equal
448.2764 	DATA 	Keypress: equal
449.7756 	DATA 	Keypress: equal
451.2719 	DATA 	Keypress: equal
452.7767 	DATA 	Keypress: equal
454.2759 	DATA 	Keypress: equal
455.7766 	DATA 	Keypress: equal
457.2589 	DATA 	Keypress: equal
458.7590 	DATA 	Keypress: equal
459.1394 	DATA 	Keypress: space
459.3534 	EXP 	cueImage: autoDraw = False
459.3534 	EXP 	text: autoDraw = False
459.6240 	EXP 	window1: mouseVisible = True
